Gu	Dong	Join	co_1_1	co_1_2	co_1_3	co_1_4	co_2_1	co_2_2	co_2_3	co_2_4	co_3_1	co_3_2	co_3_3	co_3_4	co_3_5	co_4_1	co_4_2	co_4_3	co_4_4	co_5_1	co_5_2	co_5_3	co_5_4	co_6_1	co_6_2	co_6_3	co_6_4	co_6_5	co_7_1	co_7_2	co_7_3	co_7_4	co_8_1	co_8_2	co_8_3	co_8_4	co_9_1	co_9_2	co_9_3	co_9_4	co_9_5	co_10_1	co_10_2	co_10_3	co_10_4	co_11_1	co_11_2	co_11_3	co_11_4	co_12_1	co_12_2	co_12_3	co_12_4	co_12_5	co_total	re_1_1	re_1_2	re_1_3	re_1_4	re_2_1	re_2_2	re_2_3	re_2_4	re_3_1	re_3_2	re_3_3	re_3_4	re_3_5	re_4_1	re_4_2	re_4_3	re_4_4	re_5_1	re_5_2	re_5_3	re_5_4	re_6_1	re_6_2	re_6_3	re_6_4	re_6_5	re_7_1	re_7_2	re_7_3	re_7_4	re_8_1	re_8_2	re_8_3	re_8_4	re_9_1	re_9_2	re_9_3	re_9_4	re_9_5	re_10_1	re_10_2	re_10_3	re_10_4	re_11_1	re_11_2	re_11_3	re_11_4	re_12_1	re_12_2	re_12_3	re_12_4	re_12_5	re_total	fa_1_1	fa_1_2	fa_1_3	fa_1_4	fa_2_1	fa_2_2	fa_2_3	fa_2_4	fa_3_1	fa_3_2	fa_3_3	fa_3_4	fa_3_5	fa_4_1	fa_4_2	fa_4_3	fa_4_4	fa_5_1	fa_5_2	fa_5_3	fa_5_4	fa_6_1	fa_6_2	fa_6_3	fa_6_4	fa_6_5	fa_7_1	fa_7_2	fa_7_3	fa_7_4	fa_8_1	fa_8_2	fa_8_3	fa_8_4	fa_9_1	fa_9_2	fa_9_3	fa_9_4	fa_9_5	fa_10_1	fa_10_2	fa_10_3	fa_10_4	fa_11_1	fa_11_2	fa_11_3	fa_11_4	fa_12_1	fa_12_2	fa_12_3	fa_12_4	fa_12_5	fa_total	ho_1_1	ho_1_2	ho_1_3	ho_1_4	ho_2_1	ho_2_2	ho_2_3	ho_2_4	ho_3_1	ho_3_2	ho_3_3	ho_3_4	ho_3_5	ho_4_1	ho_4_2	ho_4_3	ho_4_4	ho_5_1	ho_5_2	ho_5_3	ho_5_4	ho_6_1	ho_6_2	ho_6_3	ho_6_4	ho_6_5	ho_7_1	ho_7_2	ho_7_3	ho_7_4	ho_8_1	ho_8_2	ho_8_3	ho_8_4	ho_9_1	ho_9_2	ho_9_3	ho_9_4	ho_9_5	ho_10_1	ho_10_2	ho_10_3	ho_10_4	ho_11_1	ho_11_2	ho_11_3	ho_11_4	ho_12_1	ho_12_2	ho_12_3	ho_12_4	ho_12_5	ho_total	pr_1_1	pr_1_2	pr_1_3	pr_1_4	pr_2_1	pr_2_2	pr_2_3	pr_2_4	pr_3_1	pr_3_2	pr_3_3	pr_3_4	pr_3_5	pr_4_1	pr_4_2	pr_4_3	pr_4_4	pr_5_1	pr_5_2	pr_5_3	pr_5_4	pr_6_1	pr_6_2	pr_6_3	pr_6_4	pr_6_5	pr_7_1	pr_7_2	pr_7_3	pr_7_4	pr_8_1	pr_8_2	pr_8_3	pr_8_4	pr_9_1	pr_9_2	pr_9_3	pr_9_4	pr_9_5	pr_10_1	pr_10_2	pr_10_3	pr_10_4	pr_11_1	pr_11_2	pr_11_3	pr_11_4	pr_12_1	pr_12_2	pr_12_3	pr_12_4	pr_12_5	pr_total	se_1_1	se_1_2	se_1_3	se_1_4	se_2_1	se_2_2	se_2_3	se_2_4	se_3_1	se_3_2	se_3_3	se_3_4	se_3_5	se_4_1	se_4_2	se_4_3	se_4_4	se_5_1	se_5_2	se_5_3	se_5_4	se_6_1	se_6_2	se_6_3	se_6_4	se_6_5	se_7_1	se_7_2	se_7_3	se_7_4	se_8_1	se_8_2	se_8_3	se_8_4	se_9_1	se_9_2	se_9_3	se_9_4	se_9_5	se_10_1	se_10_2	se_10_3	se_10_4	se_11_1	se_11_2	se_11_3	se_11_4	se_12_1	se_12_2	se_12_3	se_12_4	se_12_5	se_total	et_1_1	et_1_2	et_1_3	et_1_4	et_2_1	et_2_2	et_2_3	et_2_4	et_3_1	et_3_2	et_3_3	et_3_4	et_3_5	et_4_1	et_4_2	et_4_3	et_4_4	et_5_1	et_5_2	et_5_3	et_5_4	et_6_1	et_6_2	et_6_3	et_6_4	et_6_5	et_7_1	et_7_2	et_7_3	et_7_4	et_8_1	et_8_2	et_8_3	et_8_4	et_9_1	et_9_2	et_9_3	et_9_4	et_9_5	et_10_1	et_10_2	et_10_3	et_10_4	et_11_1	et_11_2	et_11_3	et_11_4	et_12_1	et_12_2	et_12_3	et_12_4	et_12_5	et_total	le_1_1	le_1_2	le_1_3	le_1_4	le_2_1	le_2_2	le_2_3	le_2_4	le_3_1	le_3_2	le_3_3	le_3_4	le_3_5	le_4_1	le_4_2	le_4_3	le_4_4	le_5_1	le_5_2	le_5_3	le_5_4	le_6_1	le_6_2	le_6_3	le_6_4	le_6_5	le_7_1	le_7_2	le_7_3	le_7_4	le_8_1	le_8_2	le_8_3	le_8_4	le_9_1	le_9_2	le_9_3	le_9_4	le_9_5	le_10_1	le_10_2	le_10_3	le_10_4	le_11_1	le_11_2	le_11_3	le_11_4	le_12_1	le_12_2	le_12_3	le_12_4	le_12_5	le_total	li_1_1	li_1_2	li_1_3	li_1_4	li_2_1	li_2_2	li_2_3	li_2_4	li_3_1	li_3_2	li_3_3	li_3_4	li_3_5	li_4_1	li_4_2	li_4_3	li_4_4	li_5_1	li_5_2	li_5_3	li_5_4	li_6_1	li_6_2	li_6_3	li_6_4	li_6_5	li_7_1	li_7_2	li_7_3	li_7_4	li_8_1	li_8_2	li_8_3	li_8_4	li_9_1	li_9_2	li_9_3	li_9_4	li_9_5	li_10_1	li_10_2	li_10_3	li_10_4	li_11_1	li_11_2	li_11_3	li_11_4	li_12_1	li_12_2	li_12_3	li_12_4	li_12_5	li_total	to_1_1	to_1_2	to_1_3	to_1_4	to_2_1	to_2_2	to_2_3	to_2_4	to_3_1	to_3_2	to_3_3	to_3_4	to_3_5	to_4_1	to_4_2	to_4_3	to_4_4	to_5_1	to_5_2	to_5_3	to_5_4	to_6_1	to_6_2	to_6_3	to_6_4	to_6_5	to_7_1	to_7_2	to_7_3	to_7_4	to_8_1	to_8_2	to_8_3	to_8_4	to_9_1	to_9_2	to_9_3	to_9_4	to_9_5	to_10_1	to_10_2	to_10_3	to_10_4	to_11_1	to_11_2	to_11_3	to_11_4	to_12_1	to_12_2	to_12_3	to_12_4	to_12_5	to_total
종로구	가회동	종로구가회동	2.4523	3.2698	3.2698	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.9918	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	1.2020	1.2020	1.2020	1.2020	0.6010	1.2020	1.2020	0.6010	1.2020	0.6010	0.6010	1.8031	1.2020	1.2020	1.2020	1.2020	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	1.2020	0.6010	1.2020	0.6010	1.2020	1.2020	1.8031	1.2020	1.2020	1.2020	1.2020	1.2020	1.2020	0.6010	46.2788	0.7282	0.4854	0.4854	0.4854	0.7282	0.4854	0.7282	0.7282	0.4854	0.7282	0.7282	0.7282	0.4854	0.4854	0.7282	0.9709	0.7282	0.7282	0.4854	0.4854	0.4854	0.7282	0.4854	0.4854	0.4854	0.7282	0.7282	0.7282	0.7282	0.7282	0.7282	0.7282	0.7282	0.7282	0.7282	0.7282	0.9709	0.7282	0.7282	0.4854	0.4854	0.7282	0.7282	0.4854	0.4854	0.4854	0.4854	0.4854	0.4854	0.4854	0.4854	0.4854	32.5243	7.4074	4.9383	6.1728	4.9383	3.7037	6.1728	7.4074	9.8765	9.8765	8.6420	11.1111	7.4074	3.7037	4.9383	4.9383	4.9383	4.9383	4.9383	4.9383	6.1728	3.7037	3.7037	3.7037	2.4691	3.7037	4.9383	4.9383	3.7037	3.7037	3.7037	4.9383	4.9383	6.1728	2.4691	3.7037	2.4691	2.4691	2.4691	3.7037	2.4691	3.7037	3.7037	3.7037	3.7037	2.4691	2.4691	2.4691	2.4691	2.4691	2.4691	1.2346	2.4691	234.5679	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.6381	0.8190	0.0000	0.8190	1.6381	0.8190	0.8190	0.0000	1.6381	0.8190	0.8190	0.8190	1.6381	1.6381	0.8190	0.8190	0.8190	1.6381	0.8190	0.8190	0.8190	0.0000	0.0000	0.8190	0.0000	0.8190	0.8190	0.8190	0.8190	0.0000	0.8190	0.8190	0.8190	0.8190	0.8190	0.0000	0.8190	0.8190	0.8190	1.6381	0.8190	0.8190	0.0000	0.8190	0.8190	0.8190	0.0000	0.8190	1.6381	0.8190	0.8190	0.8190	41.7714	4.0385	4.4423	4.8462	2.8269	3.2308	4.4423	4.4423	5.2500	4.0385	4.8462	4.8462	4.4423	3.2308	4.4423	3.2308	3.6346	4.0385	4.4423	4.8462	4.0385	3.6346	4.4423	3.6346	4.0385	3.6346	4.4423	4.4423	4.0385	2.8269	3.6346	2.8269	4.0385	5.2500	4.4423	5.6538	3.6346	5.2500	4.0385	4.4423	4.0385	3.6346	4.0385	3.2308	4.0385	4.0385	3.2308	2.8269	2.8269	2.8269	2.8269	4.4423	2.8269	206.7692	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2532	0.2532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7595	1.4749	1.4749	1.2291	1.2291	0.9832	1.4749	1.2291	1.2291	1.2291	0.9832	1.2291	1.4749	1.2291	1.4749	1.2291	1.4749	1.4749	1.2291	1.2291	1.4749	1.2291	1.4749	1.4749	1.4749	1.2291	1.4749	1.7207	1.4749	1.4749	1.7207	1.9665	2.2123	1.9665	1.9665	1.7207	1.7207	1.9665	1.7207	1.9665	2.2123	1.7207	1.9665	1.7207	1.7207	1.9665	1.9665	1.7207	1.9665	2.2123	2.2123	2.2123	2.9497	84.5587	18.8672	18.8672	22.9102	17.5195	20.2148	22.9102	24.2578	25.6055	13.4766	12.1289	14.8242	13.4766	14.8242	14.8242	16.1719	17.5195	21.5625	13.4766	12.1289	12.1289	12.1289	16.1719	12.1289	12.1289	14.8242	14.8242	18.8672	18.8672	24.2578	24.2578	20.2148	17.5195	20.2148	18.8672	17.5195	17.5195	18.8672	13.4766	5.3906	4.0430	4.0430	4.0430	2.6953	2.6953	2.6953	4.0430	4.0430	4.0430	4.0430	2.6953	4.0430	2.6953	711.5625
종로구	견지동	종로구견지동	0.8174	0.8174	0.0000	0.8174	0.0000	0.0000	0.8174	0.8174	0.8174	0.8174	0.8174	0.8174	0.8174	0.8174	1.6349	0.8174	0.8174	0.8174	1.6349	1.6349	1.6349	0.8174	0.8174	0.8174	0.8174	0.8174	0.8174	0.8174	0.8174	0.8174	0.8174	0.8174	0.8174	0.8174	1.6349	0.8174	1.6349	1.6349	0.8174	0.8174	0.8174	0.8174	0.8174	0.8174	0.8174	0.8174	0.8174	1.6349	0.8174	1.6349	0.8174	0.8174	47.4114	3.0051	3.6061	3.6061	3.0051	2.4041	4.2072	3.0051	3.6061	3.0051	3.0051	2.4041	2.4041	2.4041	3.0051	3.0051	3.0051	3.0051	3.6061	3.0051	3.6061	3.6061	3.6061	3.6061	3.6061	3.6061	3.0051	3.0051	4.2072	3.6061	3.6061	3.0051	3.0051	4.2072	3.6061	2.4041	3.0051	3.6061	4.2072	4.2072	3.6061	4.2072	4.2072	4.8082	4.2072	3.6061	3.6061	4.2072	3.6061	3.6061	4.2072	3.6061	3.0051	179.1049	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2427	0.2427	0.0000	0.2427	0.2427	0.2427	0.2427	0.2427	0.2427	0.0000	0.0000	0.2427	0.2427	0.2427	0.0000	2.6699	7.4074	6.1728	6.1728	4.9383	32.0988	8.6420	6.1728	6.1728	4.9383	4.9383	4.9383	6.1728	6.1728	4.9383	4.9383	3.7037	4.9383	4.9383	4.9383	4.9383	4.9383	3.7037	3.7037	2.4691	2.4691	3.7037	4.9383	4.9383	3.7037	4.9383	4.9383	3.7037	4.9383	4.9383	3.7037	3.7037	4.9383	4.9383	4.9383	4.9383	4.9383	3.7037	3.7037	3.7037	2.4691	3.7037	3.7037	2.4691	4.9383	3.7037	3.7037	2.4691	266.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.4571	3.2762	3.2762	2.4571	0.8190	1.6381	2.4571	1.6381	2.4571	1.6381	1.6381	2.4571	3.2762	2.4571	2.4571	1.6381	1.6381	1.6381	3.2762	2.4571	2.4571	1.6381	1.6381	2.4571	0.8190	1.6381	1.6381	2.4571	2.4571	1.6381	1.6381	2.4571	1.6381	2.4571	3.2762	1.6381	2.4571	1.6381	2.4571	0.8190	2.4571	2.4571	1.6381	1.6381	0.8190	2.4571	1.6381	1.6381	1.6381	1.6381	1.6381	0.8190	104.8381	2.0192	2.0192	2.8269	2.0192	1.6154	2.8269	2.0192	2.4231	2.0192	2.4231	1.6154	2.4231	2.0192	1.6154	2.4231	1.6154	1.6154	2.8269	2.4231	2.0192	2.4231	1.6154	2.0192	1.6154	2.0192	2.0192	1.6154	2.0192	2.0192	2.4231	2.0192	1.6154	2.4231	1.6154	2.0192	1.2115	2.4231	2.0192	1.6154	1.6154	1.6154	2.0192	2.0192	2.0192	2.0192	2.0192	1.6154	1.6154	1.6154	2.0192	2.4231	1.6154	103.7885	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2291	1.4749	1.4749	1.4749	1.2291	1.2291	1.2291	1.4749	1.2291	1.2291	0.9832	0.9832	0.9832	0.9832	1.2291	0.9832	1.2291	1.2291	1.2291	1.2291	1.2291	1.2291	1.2291	0.9832	1.2291	0.9832	1.2291	1.2291	1.2291	1.4749	1.4749	1.4749	1.4749	1.2291	0.9832	1.2291	0.9832	0.9832	1.2291	0.9832	1.2291	1.7207	1.7207	1.7207	1.4749	1.4749	1.4749	1.2291	1.4749	1.2291	1.7207	1.9665	66.8603	13.4766	13.4766	13.4766	12.1289	10.7813	21.5625	20.2148	16.1719	12.1289	12.1289	10.7813	9.4336	8.0859	12.1289	10.7813	10.7813	13.4766	14.8242	12.1289	12.1289	10.7813	12.1289	10.7813	10.7813	12.1289	12.1289	12.1289	16.1719	20.2148	21.5625	18.8672	14.8242	13.4766	12.1289	12.1289	8.0859	14.8242	10.7813	1.3477	4.0430	2.6953	2.6953	2.6953	1.3477	1.3477	1.3477	2.6953	1.3477	1.3477	1.3477	1.3477	0.0000	529.6289
종로구	경운동	종로구경운동	4.0872	4.0872	4.0872	4.0872	2.4523	4.9046	6.5395	4.0872	4.9046	4.9046	5.7221	4.9046	5.7221	8.9918	5.7221	4.9046	4.0872	4.0872	4.9046	4.9046	4.9046	3.2698	4.0872	3.2698	3.2698	3.2698	4.0872	4.0872	4.0872	4.0872	4.0872	3.2698	3.2698	3.2698	3.2698	1.6349	4.0872	4.0872	3.2698	3.2698	4.0872	4.0872	4.0872	4.9046	4.0872	4.9046	4.0872	4.0872	3.2698	2.4523	2.4523	3.2698	215.8038	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	1.2020	0.6010	0.6010	0.6010	0.6010	1.2020	1.2020	0.6010	1.2020	1.2020	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	0.6010	1.2020	0.6010	0.6010	0.6010	0.6010	1.2020	1.2020	0.6010	1.8031	1.2020	1.2020	1.2020	1.2020	1.2020	1.2020	1.2020	1.2020	1.2020	42.6726	0.2427	0.4854	0.4854	0.2427	0.4854	0.2427	0.4854	0.2427	0.4854	0.4854	0.2427	0.2427	0.2427	0.2427	0.2427	0.2427	0.2427	0.2427	0.4854	0.2427	0.2427	0.4854	0.2427	0.4854	0.4854	0.2427	0.2427	0.2427	0.4854	0.2427	0.4854	0.4854	0.4854	0.4854	0.4854	0.2427	0.4854	0.4854	0.2427	0.2427	0.2427	0.2427	0.2427	0.2427	0.2427	0.2427	0.2427	0.2427	0.2427	0.2427	0.2427	0.4854	17.2330	2.4691	3.7037	3.7037	2.4691	2.4691	3.7037	3.7037	2.4691	3.7037	3.7037	4.9383	3.7037	4.9383	4.9383	4.9383	3.7037	2.4691	3.7037	3.7037	2.4691	2.4691	2.4691	3.7037	2.4691	2.4691	3.7037	3.7037	3.7037	2.4691	2.4691	3.7037	2.4691	3.7037	3.7037	3.7037	2.4691	3.7037	3.7037	2.4691	2.4691	3.7037	2.4691	3.7037	2.4691	1.2346	1.2346	2.4691	1.2346	1.2346	1.2346	1.2346	2.4691	158.0247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.1905	11.4667	9.8286	8.1905	7.3714	6.5524	8.1905	6.5524	7.3714	5.7333	4.9143	4.9143	6.5524	8.1905	6.5524	8.1905	9.0095	5.7333	6.5524	6.5524	5.7333	5.7333	5.7333	4.9143	5.7333	7.3714	5.7333	5.7333	5.7333	4.9143	5.7333	8.1905	6.5524	5.7333	8.1905	6.5524	7.3714	6.5524	9.0095	7.3714	4.9143	6.5524	7.3714	8.1905	5.7333	5.7333	4.9143	6.5524	4.9143	5.7333	9.0095	7.3714	352.1905	0.0000	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.0000	0.0000	0.4038	0.4038	0.0000	0.0000	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.0000	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.0000	0.0000	0.0000	0.0000	0.4038	0.4038	0.4038	0.4038	0.4038	0.0000	0.4038	0.0000	0.4038	0.4038	0.4038	0.0000	15.7500	0.2532	0.5063	0.5063	0.2532	0.0000	0.2532	0.5063	0.2532	0.2532	0.2532	0.5063	0.2532	0.2532	0.2532	0.2532	0.5063	0.5063	0.5063	0.5063	0.5063	0.2532	0.5063	0.5063	0.2532	0.5063	0.2532	0.5063	0.2532	0.2532	0.2532	0.2532	0.2532	0.5063	0.2532	0.2532	0.2532	0.2532	0.5063	0.2532	0.2532	0.2532	0.2532	0.2532	0.2532	0.2532	0.2532	0.2532	0.2532	0.2532	0.2532	0.2532	0.2532	16.7089	1.2291	0.9832	0.9832	0.9832	0.7374	0.9832	0.9832	1.2291	1.2291	1.4749	1.4749	1.2291	1.4749	1.2291	1.4749	1.2291	1.2291	1.4749	1.4749	1.4749	1.4749	1.2291	1.2291	1.4749	1.2291	1.4749	1.2291	1.4749	1.4749	1.4749	1.2291	1.2291	1.4749	1.4749	1.2291	0.9832	1.4749	1.4749	1.4749	1.2291	1.4749	1.2291	1.2291	1.2291	0.9832	1.2291	0.9832	1.2291	1.2291	0.9832	1.2291	0.9832	65.6313	5.3906	5.3906	5.3906	5.3906	5.3906	5.3906	5.3906	5.3906	4.0430	4.0430	4.0430	4.0430	4.0430	5.3906	4.0430	5.3906	6.7383	5.3906	5.3906	5.3906	4.0430	5.3906	5.3906	5.3906	6.7383	5.3906	6.7383	6.7383	9.4336	8.0859	5.3906	6.7383	6.7383	6.7383	6.7383	6.7383	6.7383	4.0430	2.6953	1.3477	1.3477	1.3477	1.3477	1.3477	1.3477	1.3477	1.3477	1.3477	0.0000	1.3477	1.3477	1.3477	233.1445
종로구	계동	종로구계동	1.6349	1.6349	2.4523	1.6349	0.8174	1.6349	1.6349	1.6349	2.4523	1.6349	2.4523	1.6349	1.6349	1.6349	1.6349	1.6349	1.6349	1.6349	1.6349	1.6349	1.6349	0.8174	1.6349	1.6349	1.6349	1.6349	1.6349	1.6349	0.8174	1.6349	2.4523	1.6349	1.6349	1.6349	1.6349	0.8174	1.6349	0.8174	0.8174	0.8174	2.4523	2.4523	1.6349	0.8174	1.6349	0.8174	1.6349	1.6349	0.8174	0.8174	1.6349	0.8174	80.1090	4.8082	4.2072	4.2072	4.2072	3.0051	3.6061	3.0051	2.4041	2.4041	2.4041	2.4041	2.4041	3.0051	3.0051	3.0051	3.0051	2.4041	2.4041	3.0051	3.0051	2.4041	2.4041	4.2072	3.0051	3.0051	3.0051	3.0051	3.0051	2.4041	3.0051	3.0051	2.4041	3.0051	3.0051	2.4041	3.0051	3.0051	3.0051	3.0051	2.4041	3.6061	3.6061	3.0051	3.0051	2.4041	2.4041	2.4041	2.4041	2.4041	2.4041	3.0051	2.4041	152.6598	0.9709	0.7282	0.9709	0.9709	0.7282	0.9709	1.2136	1.2136	1.2136	1.2136	1.2136	1.2136	0.7282	1.4563	1.4563	1.2136	1.4563	1.4563	1.2136	1.2136	0.9709	1.2136	1.2136	1.2136	0.9709	0.9709	0.9709	1.2136	1.4563	1.2136	3.1553	1.6990	1.6990	2.1845	2.1845	1.9417	1.9417	1.4563	1.6990	1.6990	0.9709	0.9709	1.2136	0.9709	0.9709	0.9709	1.4563	0.9709	1.4563	1.2136	0.7282	0.9709	66.7476	2.4691	1.2346	1.2346	2.4691	2.4691	2.4691	2.4691	3.7037	2.4691	2.4691	2.4691	2.4691	2.4691	2.4691	2.4691	2.4691	2.4691	2.4691	2.4691	3.7037	2.4691	2.4691	3.7037	2.4691	1.2346	1.2346	1.2346	2.4691	1.2346	2.4691	2.4691	2.4691	2.4691	2.4691	2.4691	2.4691	2.4691	2.4691	3.7037	3.7037	3.7037	2.4691	2.4691	1.2346	1.2346	1.2346	1.2346	1.2346	2.4691	2.4691	2.4691	1.2346	120.9877	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.6476	10.6476	9.8286	6.5524	4.9143	8.1905	8.1905	9.0095	9.8286	12.2857	13.1048	13.9238	27.0286	30.3048	21.2952	18.0190	16.3810	14.7429	14.7429	13.9238	18.0190	14.7429	15.5619	17.2000	13.9238	14.7429	18.8381	17.2000	17.2000	18.0190	14.7429	18.0190	16.3810	16.3810	18.8381	11.4667	16.3810	13.1048	15.5619	17.2000	17.2000	19.6571	21.2952	22.1143	17.2000	18.0190	16.3810	20.4762	19.6571	22.9333	19.6571	18.0190	829.6952	1.2115	1.2115	1.2115	1.2115	0.8077	0.8077	0.8077	0.8077	0.8077	0.8077	0.8077	0.8077	0.8077	0.8077	0.8077	0.8077	0.8077	0.4038	1.2115	0.8077	0.4038	0.8077	0.8077	0.8077	0.8077	1.2115	0.8077	0.8077	1.2115	1.2115	1.2115	1.2115	1.2115	1.2115	1.2115	0.8077	1.2115	0.8077	0.8077	0.8077	0.8077	0.8077	0.8077	0.8077	0.8077	0.4038	0.8077	0.8077	0.8077	0.4038	0.8077	0.8077	46.0385	1.0127	1.0127	0.7595	0.7595	0.7595	1.0127	1.2658	1.0127	1.0127	0.5063	0.7595	1.0127	0.7595	0.5063	0.7595	1.0127	1.0127	0.7595	1.2658	1.0127	0.7595	0.7595	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2532	0.2532	0.0000	0.0000	0.2532	0.2532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2532	0.0000	0.2532	0.0000	21.0127	2.7039	2.4581	2.7039	2.7039	2.7039	3.1955	2.9497	3.4413	3.4413	2.7039	2.9497	2.7039	2.2123	2.4581	2.4581	2.7039	2.9497	2.7039	2.4581	2.4581	2.2123	2.2123	1.9665	2.4581	2.4581	2.4581	2.9497	2.9497	2.4581	2.7039	2.4581	2.7039	3.1955	2.7039	2.7039	3.4413	5.8994	3.1955	2.9497	2.9497	2.7039	2.9497	2.7039	2.9497	2.4581	2.2123	2.2123	2.2123	2.2123	2.2123	2.4581	1.9665	141.3408	39.0820	40.4297	47.1680	37.7344	48.5156	40.4297	39.0820	44.4727	28.3008	30.9961	33.6914	32.3438	35.0391	35.0391	37.7344	39.0820	51.2109	40.4297	37.7344	35.0391	35.0391	45.8203	39.0820	35.0391	35.0391	35.0391	39.0820	41.7773	47.1680	61.9922	48.5156	43.1250	48.5156	41.7773	36.3867	47.1680	45.8203	45.8203	49.8633	44.4727	43.1250	41.7773	45.8203	45.8203	35.0391	35.0391	36.3867	32.3438	33.6914	32.3438	33.6914	32.3438	2087.5195
